파이니스트 볼게리,Finest Bolgheri,레드,13.5,16~18℃,35000,1,None,4,None,
마운츠 까베르네 쇼비뇽 클론 337,Mounts Cabernet Sauvignon Clone 337,레드,15.2,16~18℃,100000,1,None,4,None,
알시나&사르다 세미 섹,Alsina & Sarda Semi-sec,스파클링,11.5,6~8℃,38000,4,None,3,None,
알시나&사르다 브룻 레제르바,Alsina & Sarda Brut Reserva,스파클링,11.5,6~8℃,38000,1,None,3,None,
고메즈 데 세구라 레제르바,Gomez de Segura Reserva,레드,13.5,16~18℃,80000,1,None,4,None,
고메즈 데 세구라 크리안자,Gomez de Segura Crianza,레드,13.5,16~18℃,48000,1,None,4,None,
고메즈 데 세구라 틴토,Gomez de Segura Tinto,레드,13.5,16~18℃,32000,1,None,3,None,
그라모나 제사미 ,Gramona Gessami ,화이트,11.2,10~12℃,70000,1,None,3,1,
하디스  노타지 힐 피노누아 ,Hardys  Nottage Hill Pinot Noir,레드,13.0,14~16℃,14900,1,None,3,None,
밴락 스테이션 모스카토,Banrock Station Moscato,화이트,6.0,6~8℃,14900,4,2,2,1,
갈리올레 로쏘 수퍼투스칸,Gagliole Rosso Super tuscan,레드,14.0,16~18℃,None,1,None,5,None,
갈리올레 루비올로 끼안티 클라시코,Gagliole Rubiolo Chianti Classico,레드,13.5,16~18℃,None,1,None,5,None,
바르탈리 끼안티 클라시코,Bartali Chianti Classico,레드,13.0,16~18℃,None,2,None,4,None,
마스트로베라르디노 노바세라 그라코 디 투포,Mastroberardino Novaserra Graco di tufo,화이트,13.5,8~10℃,None,1,None,4,1,
마스트로베라르디노 산니오 팔랑기나,Mastroberardino Sannio Falanghina,화이트,13.5,8~10℃,None,2,None,4,1,
끌로 쌩 장 샤또네프 뒤 빠쁘 상뛰스 상또름,Clos Saint Jean  Chateauneuf du Pape Sanctus Sanctorum,레드,None,16~18℃,2300000,1,None,5,None,
프랭크 봉빌 프레스티지,Franck Bonville Prestige,스파클링,None,6~8℃,170000,1,4,3,1,
프랭크 봉빌 레 벨 부아,Franck Bonville Les Belles Voyes,스파클링,None,6~8℃,300000,1,4,4,1,
프랭크 봉빌 브뤼 로제,Franck Bonville Grand Cru Rose,스파클링,None,7~9℃,160000,1,4,4,1,
프랭크 봉빌 블랑 드 블랑 엑스트라 브뤼,Franck Bonville Blanc de Blancs Extra Brut,스파클링,None,6~8℃,180000,1,3,3,1,
블랑 드 린쉬 바쥬 ,Blanc de Lynch Bages,화이트,None,10~12℃,170000,1,None,3,1,
산디 산타 리타 힐스 피노누아,Sandhi Santa Rita Hills Pinot Noir,레드,13.1,15~17℃,120000,1,None,4,None,
산디 산타 바바라 카운티 샤르도네,Sandhi Santa Barbara County Chardonnay,화이트,None,10~12℃,110000,1,None,4,1,
샤또 끌로 벨레르,Chateau Clos Bel Air,레드,None,16~18℃,None,1,None,4,None,
샤또 수쉐리  꼬또 뒤 레이용,Chateau Soucherie  Coteaux du Layon,화이트,None,10~12℃,65000,4,2,3,1,
파고 드 시르서스 샤르도네,Pago de Cirsus Chardonnay,화이트,None,10~12℃,41000,1,None,3,1,
따발리 탈리나이 피노 누아,Tabali Talinay Pinot Noir ,레드,None,15~17℃,76000,1,None,4,None,
따발리 리제르바 에스페시알 시라,Tabali Reserva Especial Syrah ,레드,None,16~18℃,54000,1,None,4,None,
따발리 리제르바 시라,Tabali Reserva Syrah ,레드,None,16~18℃,48000,1,None,4,None,
따발리 리제르바 피노 누아,Tabali Reserva Pinot Noir ,레드,None,15~17℃,48000,1,None,3,None,
따발리 리제르바 쇼비뇽 블랑 ,Tabali Reserva Sauvignon Blanc ,화이트,None,9~11℃,38000,1,None,2,1,
VH 호스피치엔 리슬링 트로켄 ,VH Hospitien Riesling Troken ,화이트,10.5,10~12℃,55000,1,None,3,1,
VH 샤츠호프베르거 리슬링 아우스레제  ,VH Scharzhofberger Riesling Auslese ,화이트,7.5,8~10℃,120000,5,None,4,1,
VH 샤츠호프베르거 리슬링 슈페트레제 ,VH Scharzhofberger Riesling Spatlese ,화이트,7.5,8~10℃,99000,4,None,4,1,
VH 빌팅어 리슬링 파인헤릅  ,VH Wiltinger Riesling Feinherb ,화이트,11.0,10~12℃,66000,4,None,3,1,
안고스토 틴토,Angosto Tinto,레드,14.0,16~18℃,50000,1,None,3,None,
안고스토 블랑코,Angosto  Blanco  ,화이트,13.0,10~12℃,35000,1,3,3,1,
구츨러 슈페트부르군더  ,Gutzler Spatburgunder,레드,13.0,14~16℃,66000,1,None,3,None,
라 트리부 13,La Tribu 13,레드,14.0,16~18℃,35000,1,3,4,3,
엔트와인 까베르네 쇼비뇽  ,Entwine Cabernet Sauvignon ,레드,None,16~18℃,None,1,None,4,None,
레이디 씨 깡뜨메를르,Lady C Cantemerle,레드,13.0,16~18℃,119000,1,None,4,None,
르 샤름므 드 마죠스 블랑,Le Charme de Marjosse Blanc,화이트,13.0,10~12℃,48000,1,5,3,1,
루이스 까냐스 레제르바,Luis Canas Reserva,레드,None,16~18℃,70000,1,None,4,None,
루이스 까냐스 이루 라씨모스,Luis Canas Hiru Racimos,레드,None,17~19℃,320000,1,None,5,None,
루이스 까냐스 그랑 레제르바,Luis Canas Gran Reserva,레드,None,16~18℃,90000,1,None,5,None,
루이스 까냐스 크리안자,Luis Canas Crianza,레드,None,16~18℃,60000,1,None,3,None,
루이스 까냐스 블랑코  페르멘타도 엔 바리까,Luis Canas Blanco Fermentado en Barrica,화이트,None,10~12℃,50000,1,3,3,1,
원글라스 피노 그리지오,One Glass Pinot Grigio,화이트,12.5,10~12℃,7000,1,None,3,1,
원글라스 베르멘티노,One Glass Vermentino,화이트,13.0,10~12℃,7000,1,None,2,1,
원글라스 산지오베제,One Glass Sangiovese,레드,13.0,16~18℃,7000,1,None,3,None,
원글라스 까베르네 소비뇽,One Glass Cabernet Sauvignon,레드,13.0,16~18℃,7000,1,None,3,None,
돈 시몬 스파클링 상그리아,Don Simon Sparkling Sangria,기타,7.0,6~8℃,14400,4,2,2,1,
호메세라 브룻 네이처 리제르바 빈티지 까바,Jaume Serra Brut Nature Reserva Vintage Cava,스파클링,11.5,6~8℃,42000,1,3,3,1,
호메세라 브룻 네이처 까바,Jaume Serra Brut Nature Cava,스파클링,11.5,4~6℃,None,2,None,3,None,
호메세라 세미 세코 까바,Jaume Serra Semi Seco Cava,스파클링,11.5,4~6℃,None,4,None,3,None,
호메세라 브룻 까바,Jaume Serra Brut Cava,스파클링,11.5,4~6℃,30000,1,3,2,1,
쟝 미쉘 제랭  꼬뜨 로띠 레 그랑드 쁠라스,Jean Michel Gerin  Cote-Rotie Les Grands Places,레드,None,17~19℃,400000,1,4,5,4,
쟝 미쉘 제랭  꼬뜨 로띠 샹팡 르 세니에르,Jean-Michel Gerin  Cote-Rotie Champin le Seigneu,레드,None,16~18℃,170000,1,4,5,5,
쟝 미쉘 제랭  꼬뜨 로띠 라 랑돈,Jean Michel Gerin  Cote Rotie La Landonne,레드,None,17~19℃,550000,1,4,5,5,
쟝 미쉘 제랭  꽁드리유 라 로와,Jean Michel Gerin  Condrieu La Loye,화이트,None,11~13℃,160000,1,4,4,1,
로버트 오틀리  페넌트 샤도네이,Robert Oatley  Pennant Chardonnay,화이트,None,10~12℃,220000,1,None,4,1,
로버트 오틀리  페넌트 까베르네 소비뇽,Robert Oatley  Pennant Cabernet Sauvignon,레드,None,17~19℃,240000,1,None,4,None,
로버트 오틀리  비치 헛 핑크 모스카토 ,Robert Oatley  Beach Hut Pink Moscato,화이트,6.0,6~8℃,38000,4,None,2,1,
로버트 오틀리  비치헛 샤도네이 ,Robert Oatley  Beach Hut Chardonnay ,화이트,None,10~12℃,38000,1,None,3,1,
로버트 오틀리  비치헛 쉬라즈 ,Robert Oatley  Beach Hut Shiraz ,레드,None,16~18℃,38000,1,None,4,None,
로버트 오틀리  시그니쳐 시리즈 쇼비뇽 블랑,Robert Oatley  Signature Series Sauvignon Blanc ,화이트,None,8~10℃,64000,1,None,2,1,
로버트 오틀리  시그니쳐 시리즈 샤도네이 ,Robert Oatley  Signature Series Chardonnay,화이트,None,10~12℃,64000,1,None,3,1,
로버트 오틀리  시그니쳐 시리즈 까베르네 쇼비뇽,Robert Oatley  Signature Series Cabernet Sauvignon ,레드,None,17~19℃,64000,1,None,5,None,
로버트 오틀리  포켓 왓치 샤도네이,Robert Oatley  Pocketwatch Chardonnay,화이트,None,10~12℃,48000,1,None,4,1,
로버트 오틀리  포켓 왓치 쉬라즈,Robert Oatley  Pocketwatch Shiraz ,레드,None,16~18℃,48000,1,None,5,None,
로버트 오틀리  포켓 왓치 까베르네 쇼비뇽 ,Robert Oatley  Pocketwatch Cabernet Sauvignon ,레드,None,16~18℃,48000,1,None,5,None,
로버트 오틀리  포 인 핸드 쉬라즈 ,Robert Oatley  Four in Hand Shiraz ,레드,None,16~18℃,78000,1,None,4,None,
카노 베르데호 ,Cano Verdejo ,화이트,None,8~10℃,44000,1,None,3,1,
카노 템프라니요-가르나차 ,Cano Tempranillo-Garnacha,레드,None,16~18℃,39000,1,None,4,None,
카노 알타 엑스프레시온 ,Cano Alta Expresion ,레드,None,16~18℃,77000,1,None,5,None,
게이다 쉬라,Gayda Syrah ,레드,13.0,17~19℃,57000,1,None,4,None,
찰스 하이직 브륏 밀레짐,Charles Heidsieck Brut Millesime,스파클링,None,6~8℃,320000,1,None,4,None,
찰스 하이직 로제 리저브,Charles Heidsieck Rose Reserve,스파클링,None,7~9℃,282000,1,None,4,None,
찰스 하이직 블랑 데 밀레네르,Charles Heidsieck Blanc des Milenaires,스파클링,None,6~8℃,620000,1,None,4,None,
찰스 하이직 브륏 리저브,Charles Heidsieck Brut Reserve,스파클링,None,6~8℃,172000,1,None,4,None,
찔리켄  리슬링 트로켄,Zilliken  Riesling Trocken,화이트,12.0,8~10℃,None,1,None,3,1,
찔리켄  자브르거 리슬링 카비넷,Zilliken  Saarburger Riesling Kabinett,화이트,8.0,8~10℃,None,1,None,3,1,
찔리켄  자부르거 라우쉬 리슬링 아우스레제,Zilliken  Saarburger Rausch Riesling Auslese  ,화이트,7.5,8~10℃,None,4,None,3,1,
찔리켄  라우쉬 그로쎄스 게뵉스,Zilliken  Rausch Grosses Gewachs,화이트,12.0,8~10℃,None,1,None,4,1,
그라허 돔브롭스트 리슬링 슈페트레제,Graacher Domprobst Riesling Spatlese ,화이트,7.5,8~10℃,None,3,None,3,1,
썬다이얼 모젤 리슬링,Sun Dial Mosel Riesling,화이트,None,8~10℃,None,3,None,3,1,
후프스  후플라 나파 밸리 까베르네 소비뇽,Hoopes  Hoopla Napa Valley Cabernet Sauvignon,레드,None,17~19℃,100000,1,None,5,None,
후프스  오크빌 까베르네 소비뇽,Hoopes  Oakville Cabernet Sauvignon,레드,None,17~19℃,200000,1,None,5,None,
도멘 다르뒤 뫼르쏘 레 펠랑,Domaine d’Ardhuy Meursault Les Pellans,화이트,None,11~13℃,200000,1,None,4,1,
도멘 다르뒤 라두아,Domaine d’Ardhuy Ladoix  ,화이트,None,10~12℃,120000,1,None,4,1,
도멘 다르뒤 꼬르똥 샤를마뉴 라 비뉴 디유,Domaine d'Ardhuy Corton Charlemagne La Vigne Dieu,화이트,None,11~13℃,450000,1,None,5,1,
도멘 다르뒤 꼬르통 샤를마뉴,Domaine d’Ardhuy Corton Charlemagne,화이트,None,11~13℃,400000,1,None,5,1,
케스너  샤도네이 소노마 코스트,Kesner  Chardonnay Rockbreak Sonoma Coast ,화이트,14.3,None,None,1,None,4,1,
도멘 꼬르디에 뿌이 퓌쎄,Domaine Cordier Pouilly Fuisse,화이트,None,10~12℃,130000,1,None,4,1,
도멘 꼬르디에 뿌이 퓌쎄 비에이으 비뉴,Domaine Cordier Pouilly Fuisse Vieilles Vignes ,화이트,None,10~12℃,160000,1,None,4,1,
도멘 꼬르디에 마꽁 퓌쎄,Domaine Cordier Macon Fuisse,화이트,None,10~12℃,100000,1,None,3,1,
도멘 꼬르디에 쌩 베랑 엉 포,Domaine Cordier Saint Veran En Faux,화이트,None,10~12℃,110000,1,None,4,1,
라미아블 뀌베 레 엘리아드,Lamiable Cuvee Les Heliades,스파클링,None,6~8℃,260000,1,None,4,None,
라미아블 뀌베 레 메렌느,Lamiable Cuvee Les Meslaines,스파클링,None,7~9℃,170000,1,None,4,None,
라미아블 뀌베 페에리,Lamiable Cuvee Pheerie,스파클링,None,6~8℃,220000,1,None,3,None,
도멘 비조 본 로마네 1er 크뤼,Domaine Bizot Vosne Romanee 1er Cru,레드,None,15~17℃,550000,1,None,4,None,
도멘 비조  본 로마네,Domaine Bizot  Vosne Romanee,레드,None,15~17℃,400000,1,3,4,2,
도멘 비조 부르고뉴 샤피트르,Domaine Bizot Bourgogne Chapitre,레드,None,15~17℃,390000,1,None,4,None,
도멘 비조 에세조,Domaine Bizot Echezeaux,레드,None,16~18℃,850000,1,None,5,None,
도멘 펠레티그  샹볼 뮤지니 프르미에 크뤼 '레 샤름',Domaine Felettig  Chambolle Musigny 1er Cru 'Les Charmes',레드,None,15~17℃,320000,1,3,4,2,
도멘 펠레티그  본 로마네 프르미에 크뤼,Domaine Felettig  Vosne Romanee 1er Cru,레드,None,15~17℃,320000,1,3,4,3,
도멘 펠레티그  샹볼 뮤지니 프르미에 크뤼 '레 페슬로뜨',Domaine Felettig  Chambolle Musigny 1er Cru 'Les Feusselottes',레드,None,15~17℃,300000,1,3,4,2,
도멘 펠레티그  샹볼 뮤지니 '끌로 르 빌라쥬',Domaine Felettig  Chambolle Musigny 'Clos le Village',레드,None,15~17℃,170000,1,3,3,2,
도멘 펠레티그  에세조,Domaine Felettig  Echezeaux,레드,None,15~17℃,400000,1,3,4,3,
도멘 펠레티그  본 로마네,Domaine Felettig  Vosne Romanee,레드,None,15~17℃,250000,1,3,3,3,
도멘 펠레티그  샹볼 뮤지니 프르미에 크뤼 '레 꼼보뜨',Domaine Felettig  Chambolle Musigny 1er 'Les Combottes',레드,None,15~17℃,310000,1,3,3,2,
도멘 펠레티그  샹볼 뮤지니 프르미에 크뤼 '레 까리에르',Domaine Felettig  Chambolle Musigny 1er Cru 'Les Carrieres',레드,None,15~17℃,320000,1,3,3,2,
도멘 펠레티그  샹볼 뮤지니,Domaine Felettig  Chambolle Musigny,레드,None,15~17℃,200000,1,3,3,2,
도멘 A.F. 그로 본 로마네 끌로 드 라 퐁뗀,Domaine A.F. Gros Vosne Romanee Clos de la Fontaine,레드,None,15~17℃,270000,1,None,4,None,
도멘 A.F. 그로 본 로마네 오 레아,Domaine A.F. Gros Vosne Romanee Aux Reas,레드,None,15~17℃,270000,1,None,4,None,
도멘 A.F. 그로 사비니 레 본 1er 크뤼 '끌로 데 게뜨',Domaine A.F. Gros Savigny-les-Beaune 1er Cru 'Clos des Guettes',레드,None,15~17℃,250000,1,None,4,None,
도멘 A.F. 그로 리쉬부르,Domaine A.F. Gros Richebourg,레드,None,16~18℃,1000000,1,None,4,None,
도멘 A.F. 그로 에세조,Domaine A.F. Gros Echezeaux,레드,None,16~18℃,600000,1,None,4,None,
도멘 A.F. 그로 샹볼 뮤지니,Domaine A.F. Gros Chambolle Musigny,레드,None,15~17℃,250000,1,None,4,None,
도멘 A.F. 그로 부르고뉴 피노 누아,Domaine A.F. Gros Bourgogne Pinot Noir,레드,None,14~16℃,180000,1,None,3,None,
도멘 A.F. 그로 부르고뉴 오뜨꼬뜨 드 뉘,Domaine A.F. Gros Bourgogne Hautes-Cotes de Nuits ,레드,None,15~17℃,140000,1,None,3,None,
끌로 쌩 장 샤또네프 뒤 빠쁘 라 꼼브 데 푸,Clos Saint Jean Chateauneuf du Pape La Combe Des Fous,레드,None,17~19℃,450000,1,None,5,None,
끌로 쌩 장 샤또네프 뒤 빠쁘 데우스 엑스 마키나,Clos Saint Jean Chateauneuf du Pape Deus-Ex-Machina,레드,None,17~19℃,450000,1,None,5,None,
끌로 쌩 장 샤또네프 뒤 빠쁘,Clos Saint Jean Chateauneuf du Pape,레드,None,17~19℃,150000,1,None,5,None,
끌로 쌩 장 샤또네프 뒤 빠쁘 블랑,Clos Saint Jean Chateauneuf du Pape Blanc,화이트,None,10~12℃,170000,1,None,4,1,
뮤비드로 콜렉션 쁘띠 베르도,Murviedro Coleccion Petit Verdot,레드,13.0,16~18℃,60000,1,None,5,None,
뮤비드로 콜렉션 쉬라,Murviedro Coleccion Syrah,레드,13.0,16~18℃,60000,1,None,5,None,
뮤비드로 콜렉션 템프라니요,Murviedro Coleccion Tempranillo,레드,13.0,16~18℃,60000,1,None,5,None,
플뢰리 로버트 플뢰리 엑스트라 브뤼,Fleury Robert Fleury Extra Brut,스파클링,None,6~8℃,230000,1,None,3,None,
플뢰리 로제 드 쎄니에 브뤼,Fleury Rose de Saignee Brut,스파클링,None,10~12℃,190000,1,None,4,None,
플뢰리 소나뜨 나인 오퍼스 10 엑스트라 브뤼,Fleury Sonate No9 Opus 10  Extra Brut,스파클링,None,8~10℃,400000,1,None,4,None,
플뢰리 쎄빠주 블랑 엑스트라 브뤼,Fleury Cepages Blanc Extra Brut,스파클링,None,6~8℃,320000,1,None,3,None,
플뢰리 엑스트라 브뤼,Fleury Extra Brut ,스파클링,None,8~10℃,240000,1,None,4,None,
플뢰리 플뢰르 드 유럽 브뤼,Fleury Fleur de l'Europe Brut,스파클링,None,8~10℃,170000,1,None,3,None,
수마로카 브륏 레세르바 그린,Sumarroca Brut Reserva Green,스파클링,None,6~8℃,43000,1,None,3,None,
수마로카 브륏 나뚜레 그랑 레세르바,Sumarroca Brut Nature Gran Reserva,스파클링,None,6~8℃,39000,1,None,3,None,
수마로카 누리아 클라베롤 그랑 레세르바,Sumarroca Nuria Claverol Gran Reserva,스파클링,None,6~8℃,92000,1,None,3,None,
루넬리 테우토,Lunelli Teuto,레드,None,16~18℃,65000,1,None,4,None,
루넬리 알리오토,Lunelli Aliotto,레드,None,16~18℃,45000,1,None,3,None,
루넬리 마소 몬탈토                          ,Lunelli Maso Montalto                          ,레드,None,15~17℃,100000,1,None,3,None,
더 스탠디쉬,The Standish,레드,14.5,17~19℃,None,1,None,5,None,
히더앤용 쉬라즈,Hither&Yon Shiraz,레드,14.5,16~18℃,None,2,None,4,None,
히더앤용 까베르네 쇼비뇽,Hither&Yon Cabernet Sauvignon,레드,14.5,16~18℃,None,2,None,4,None,
